tweet,id,date,time,username,replies_count,retweets_count,likes_count
Calling all Middle & High School students in southern and eastern Kentucky! One team of students or an individual student will be selected to represent our region in the Congressional App Challenge. The deadline to…  https://www.instagram.com/p/B4DaG_HnTbi/?igshid=12ah8sz74xkw2 …,1187816157740449793,2019-10-25,19:40:15,rephalrogers,0,0,3
"Let’s clean out our medicine cabinets, Kentucky! 
All @kystatepolice posts are safe drop-off locations. To find out other participating DEA locations, visit  http://takebackday.dea.gov  or  http://wkyt.com  @SdickSam  https://www.instagram.com/p/B4DZy8VHi-B/?igshid=1vb11q6yti6g8 …",1187815466753855488,2019-10-25,19:37:30,rephalrogers,0,2,4
ATTENTION HIGH SCHOOL & MIDDLE SCHOOL STUDENTS IN SOUTHERN & EASTERN KENTUCKY: The deadline for the Congressional App Challenge is November 1st. Students can compete as individuals or as a team of four with an original app design. Learn more at  http://congressionalappchallenge.us . pic.twitter.com/6djL255uy9,1187112518566797312,2019-10-23,21:04:14,rephalrogers,0,0,3
I'm honored to receive the first-ever @MAPDAorg Humanitarian Award. Special thanks to my long-time friend @MaryBonoUSA for pressing on through the trenches with us to address the nation's opioid epidemic. Read more at  http://mapda.net . pic.twitter.com/yf1nsG9VVi,1187102264961503237,2019-10-23,20:23:29,rephalrogers,2,6,19
"Congratulations to Melanie Ramey, a Johnson Co. teacher, who was recognized last week by the White House with the @NSF Presidential Award for Excellence in Mathematics & Science Teaching! Please join me in applauding her work for our students!
 https://www.paemst.org/finalist_profile/5014 … pic.twitter.com/DzH4MeRRqQ",1186681656322621440,2019-10-22,16:32:09,rephalrogers,2,5,22
I joined House Republicans tonight in a vote to censure & condemn Rep. Schiff for misleading the American people to advance the Democrats’ partisan & secretive impeachment process against @realDonaldTrump. Rep. Schiff should be held accountable for leading this shameful scheme.,1186440701082558464,2019-10-22,00:34:40,rephalrogers,480,600,1940
"I was honored to join @GovMattBevin & local leaders in Knox Co. this morning to celebrate grants totaling more than $6 million to retrofit the former Barbourville Nursing Home into a new Work Ready Training Center! 
Learn more @  http://halrogers.house.gov  pic.twitter.com/AFz0eqTsrU",1183111852064149510,2019-10-12,20:07:01,rephalrogers,27,12,37
"@GovMattBevin & I are at the 3rd Annual Supplier Education & Economic Development (SEED) Summit in Morehead, Ky with business owners from across Southern & Eastern Ky to meet government contractors & prepare for opportunities to create more jobs in our region. pic.twitter.com/mKSRiaY81V",1181947051938078720,2019-10-09,14:58:31,rephalrogers,0,1,1
